imsi,msisdn,status,mcc,mnc,operator,data_enabled,roaming_enabled,volte_enabled,registered_at,last_updated
452010000018515,+84970018515,active,452,01,Viettel,true,false,true,2022-07-15T04:00:00Z,2022-09-13T04:00:00Z
452010000018516,+84970018516,active,452,01,Viettel,true,false,true,2022-11-18T00:00:00Z,2023-01-04T00:00:00Z
452010000018517,+84970018517,active,452,01,Viettel,true,false,true,2022-12-17T12:00:00Z,2023-03-05T12:00:00Z
452010000018518,+84970018518,active,452,01,Viettel,true,false,true,2022-01-04T14:00:00Z,2022-04-04T14:00:00Z
452010000018519,+84970018519,active,452,01,Viettel,true,false,true,2022-01-14T11:00:00Z,2022-02-13T11:00:00Z
452010000018520,+84970018520,active,452,01,Viettel,true,false,true,2022-09-06T07:00:00Z,2022-11-23T07:00:00Z
452010000018521,+84970018521,active,452,01,Viettel,true,false,true,2022-10-19T20:00:00Z,2022-11-30T20:00:00Z
452010000018522,+84970018522,active,452,01,Viettel,true,false,true,2022-02-14T23:00:00Z,2022-04-18T23:00:00Z
452010000018523,+84970018523,active,452,01,Viettel,true,false,true,2022-01-09T08:00:00Z,2022-01-31T08:00:00Z
452010000018524,+84970018524,active,452,01,Viettel,true,false,true,2022-06-14T02:00:00Z,2022-07-12T02:00:00Z
452010000018525,+84970018525,active,452,01,Viettel,true,false,true,2022-01-28T20:00:00Z,2022-03-09T20:00:00Z
452010000018526,+84970018526,active,452,01,Viettel,true,false,true,2022-09-14T05:00:00Z,2022-09-17T05:00:00Z
452010000018527,+84970018527,active,452,01,Viettel,true,false,true,2022-10-17T13:00:00Z,2023-01-06T13:00:00Z
452010000018528,+84970018528,active,452,01,Viettel,true,false,true,2022-08-29T00:00:00Z,2022-09-23T00:00:00Z
452010000018529,+84970018529,active,452,01,Viettel,true,false,true,2022-08-25T22:00:00Z,2022-11-19T22:00:00Z
452010000018530,+84970018530,active,452,01,Viettel,true,false,true,2022-03-08T11:00:00Z,2022-03-14T11:00:00Z
452010000018531,+84970018531,active,452,01,Viettel,true,false,true,2022-10-26T14:00:00Z,2022-11-03T14:00:00Z
452010000018532,+84970018532,active,452,01,Viettel,true,false,true,2022-09-19T16:00:00Z,2022-10-15T16:00:00Z
452010000018533,+84970018533,active,452,01,Viettel,true,false,true,2022-11-14T10:00:00Z,2022-12-16T10:00:00Z
452010000018534,+84970018534,active,452,01,Viettel,true,false,true,2022-10-30T16:00:00Z,2022-11-11T16:00:00Z
452010000018535,+84970018535,active,452,01,Viettel,true,false,true,2022-09-20T23:00:00Z,2022-10-09T23:00:00Z
452010000018536,+84970018536,active,452,01,Viettel,true,false,true,2022-11-07T14:00:00Z,2022-12-07T14:00:00Z
452010000018537,+84970018537,active,452,01,Viettel,true,false,true,2022-08-10T10:00:00Z,2022-09-04T10:00:00Z
452010000018538,+84970018538,active,452,01,Viettel,true,false,true,2022-03-01T11:00:00Z,2022-04-17T11:00:00Z
452010000018539,+84970018539,active,452,01,Viettel,true,false,true,2022-11-08T19:00:00Z,2023-01-28T19:00:00Z
452010000018540,+84970018540,active,452,01,Viettel,true,false,true,2022-11-02T05:00:00Z,2022-11-12T05:00:00Z
452010000018541,+84970018541,active,452,01,Viettel,true,false,true,2022-02-01T01:00:00Z,2022-04-13T01:00:00Z
452010000018542,+84970018542,active,452,01,Viettel,true,false,true,2022-07-21T15:00:00Z,2022-08-24T15:00:00Z
452010000018543,+84970018543,active,452,01,Viettel,true,false,true,2022-04-05T19:00:00Z,2022-05-04T19:00:00Z
452010000018544,+84970018544,active,452,01,Viettel,true,false,true,2022-01-16T04:00:00Z,2022-02-08T04:00:00Z
452010000018545,+84970018545,active,452,01,Viettel,true,false,true,2022-10-21T14:00:00Z,2022-10-28T14:00:00Z
452010000018546,+84970018546,active,452,01,Viettel,true,false,true,2022-12-21T22:00:00Z,2023-01-26T22:00:00Z
452010000018547,+84970018547,active,452,01,Viettel,true,false,true,2022-10-12T21:00:00Z,2022-10-15T21:00:00Z
452010000018548,+84970018548,active,452,01,Viettel,true,false,true,2022-09-01T23:00:00Z,2022-11-13T23:00:00Z
452010000018549,+84970018549,active,452,01,Viettel,true,false,true,2022-05-13T12:00:00Z,2022-06-23T12:00:00Z
452010000018550,+84970018550,active,452,01,Viettel,true,false,true,2022-09-02T04:00:00Z,2022-09-06T04:00:00Z
452010000018551,+84970018551,active,452,01,Viettel,true,false,true,2022-09-06T13:00:00Z,2022-09-19T13:00:00Z
452010000018552,+84970018552,active,452,01,Viettel,true,false,true,2022-12-16T22:00:00Z,2023-03-12T22:00:00Z
452010000018553,+84970018553,active,452,01,Viettel,true,false,true,2022-09-10T07:00:00Z,2022-09-30T07:00:00Z
452010000018554,+84970018554,active,452,01,Viettel,true,false,true,2022-03-21T20:00:00Z,2022-05-04T20:00:00Z
452010900018554,+84970018554,active,452,01,Viettel,true,false,true,2022-07-25T20:00:00Z,2022-07-25T20:00:00Z
452010000018555,+84970018555,active,452,01,Viettel,true,false,true,2022-03-29T14:00:00Z,2022-05-16T14:00:00Z
452010000018556,+84970018556,active,452,01,Viettel,true,false,true,2022-04-29T21:00:00Z,2022-06-22T21:00:00Z
452010000018557,+84970018557,active,452,01,Viettel,true,false,true,2022-07-12T23:00:00Z,2022-07-27T23:00:00Z
452010000018558,+84970018558,active,452,01,Viettel,true,false,true,2022-03-17T14:00:00Z,2022-06-01T14:00:00Z
452010000018558,+84980018558,active,452,01,Viettel,true,false,true,2022-07-19T14:00:00Z,2022-07-19T14:00:00Z
452010000018559,+84970018559,active,452,01,Viettel,true,false,true,2022-06-24T18:00:00Z,2022-09-05T18:00:00Z
452010000018560,+84970018560,active,452,01,Viettel,true,false,true,2022-11-01T04:00:00Z,2022-12-01T04:00:00Z
452010000018561,+84970018561,active,452,01,Viettel,true,false,true,2022-12-30T05:00:00Z,2023-03-28T05:00:00Z
452010000018562,+84970018562,active,452,01,Viettel,true,false,true,2022-12-23T10:00:00Z,2023-03-03T10:00:00Z
452010000018563,+84970018563,active,452,01,Viettel,true,false,true,2022-12-02T23:00:00Z,2023-02-13T23:00:00Z
452010000018564,+84970018564,active,452,01,Viettel,true,false,true,2022-09-18T11:00:00Z,2022-09-25T11:00:00Z
452010000018565,+84970018565,active,452,01,Viettel,true,false,true,2022-10-14T06:00:00Z,2022-12-18T06:00:00Z
452010000018566,+84970018566,active,452,01,Viettel,true,false,true,2022-11-05T01:00:00Z,2022-12-18T01:00:00Z
452010000018567,+84970018567,active,452,01,Viettel,true,false,true,2022-04-24T00:00:00Z,2022-07-04T00:00:00Z
452010000018568,+84970018568,active,452,01,Viettel,true,false,true,2022-02-22T07:00:00Z,2022-03-23T07:00:00Z
452010000018569,+84970018569,active,452,01,Viettel,true,false,true,2022-07-24T08:00:00Z,2022-10-05T08:00:00Z
452010000018570,+84970018570,active,452,01,Viettel,true,false,true,2022-09-10T16:00:00Z,2022-11-22T16:00:00Z
452010000018571,+84970018571,active,452,01,Viettel,true,false,true,2022-03-28T20:00:00Z,2022-06-11T20:00:00Z
452010000018572,+84970018572,active,452,01,Viettel,true,false,true,2022-09-15T09:00:00Z,2022-11-15T09:00:00Z
452010000018573,+84970018573,active,452,01,Viettel,true,false,true,2022-05-30T21:00:00Z,2022-08-16T21:00:00Z
452010000018573,+84980018573,active,452,01,Viettel,true,false,true,2023-02-10T21:00:00Z,2023-02-10T21:00:00Z
452010000018574,+84970018574,active,452,01,Viettel,true,false,true,2022-02-27T09:00:00Z,2022-03-20T09:00:00Z
452010000018575,+84970018575,active,452,01,Viettel,true,false,true,2022-05-04T22:00:00Z,2022-07-18T22:00:00Z
452010000018576,+84970018576,active,452,01,Viettel,true,false,true,2022-12-13T00:00:00Z,2022-12-21T00:00:00Z
452010000018577,+84970018577,active,452,01,Viettel,true,false,true,2022-01-02T08:00:00Z,2022-03-07T08:00:00Z
452010000018578,+84970018578,active,452,01,Viettel,true,false,true,2022-11-06T16:00:00Z,2023-01-21T16:00:00Z
452010000018579,+84970018579,active,452,01,Viettel,true,false,true,2022-12-22T06:00:00Z,2023-03-17T06:00:00Z
452010000018580,+84970018580,active,452,01,Viettel,true,false,true,2022-04-19T05:00:00Z,2022-04-26T05:00:00Z
452010000018581,+84970018581,active,452,01,Viettel,true,false,true,2022-10-24T02:00:00Z,2022-12-26T02:00:00Z
452010000018582,+84970018582,active,452,01,Viettel,true,false,true,2022-06-15T09:00:00Z,2022-06-29T09:00:00Z
452010000018583,+84970018583,active,452,01,Viettel,true,false,true,2022-04-23T08:00:00Z,2022-05-06T08:00:00Z
452010000018584,+84970018584,active,452,01,Viettel,true,false,true,2022-08-08T23:00:00Z,2022-08-12T23:00:00Z
452010000018585,+84970018585,active,452,01,Viettel,true,false,true,2022-03-13T05:00:00Z,2022-03-23T05:00:00Z
452010000018586,+84970018586,active,452,01,Viettel,true,false,true,2022-06-14T14:00:00Z,2022-07-30T14:00:00Z
452010000018587,+84970018587,active,452,01,Viettel,true,false,true,2022-12-16T13:00:00Z,2023-03-22T13:00:00Z
452010000018588,+84970018588,active,452,01,Viettel,true,false,true,2022-04-18T23:00:00Z,2022-06-02T23:00:00Z
452010000018589,+84970018589,active,452,01,Viettel,true,false,true,2022-02-19T12:00:00Z,2022-05-12T12:00:00Z
452010000018590,+84970018590,active,452,01,Viettel,true,false,true,2022-06-08T13:00:00Z,2022-07-18T13:00:00Z
452010000018591,+84970018591,active,452,01,Viettel,true,false,true,2022-09-22T18:00:00Z,2022-12-11T18:00:00Z
452010000018592,+84970018592,active,452,01,Viettel,true,false,true,2022-05-31T20:00:00Z,2022-07-12T20:00:00Z
452010000018593,+84970018593,active,452,01,Viettel,true,false,true,2022-05-12T07:00:00Z,2022-07-08T07:00:00Z
452010000018594,+84970018594,active,452,01,Viettel,true,false,true,2022-10-11T02:00:00Z,2022-11-11T02:00:00Z
452010000018595,+84970018595,active,452,01,Viettel,true,false,true,2022-08-07T11:00:00Z,2022-08-30T11:00:00Z
452010000018596,+84970018596,active,452,01,Viettel,true,false,true,2022-03-14T17:00:00Z,2022-04-07T17:00:00Z
452010000018597,+84970018597,active,452,01,Viettel,true,false,true,2022-02-10T10:00:00Z,2022-03-24T10:00:00Z
452010000018597,+84980018597,active,452,01,Viettel,true,false,true,2022-05-23T10:00:00Z,2022-05-23T10:00:00Z
452010000018598,+84970018598,active,452,01,Viettel,true,false,true,2022-08-05T01:00:00Z,2022-10-17T01:00:00Z
452010000018599,+84970018599,active,452,01,Viettel,true,false,true,2022-03-16T11:00:00Z,2022-05-18T11:00:00Z
452010000018600,+84970018600,active,452,01,Viettel,true,false,true,2022-08-26T18:00:00Z,2022-09-22T18:00:00Z
452010000018601,+84970018601,active,452,01,Viettel,true,false,true,2022-06-11T23:00:00Z,2022-06-19T23:00:00Z
452010000018602,+84970018602,active,452,01,Viettel,true,false,true,2022-01-19T11:00:00Z,2022-02-24T11:00:00Z
452010000018603,+84970018603,active,452,01,Viettel,true,false,true,2022-01-12T12:00:00Z,2022-04-21T12:00:00Z
452010000018604,+84970018604,active,452,01,Viettel,true,false,true,2022-08-21T04:00:00Z,2022-11-09T04:00:00Z
452010000018605,+84970018605,active,452,01,Viettel,true,false,true,2022-12-11T00:00:00Z,2022-12-28T00:00:00Z
452010000018606,+84970018606,active,452,01,Viettel,true,false,true,2022-01-05T16:00:00Z,2022-01-24T16:00:00Z
452010000018607,+84970018607,active,452,01,Viettel,true,false,true,2022-05-10T13:00:00Z,2022-05-14T13:00:00Z
452010000018608,+84970018608,active,452,01,Viettel,true,false,true,2022-02-11T09:00:00Z,2022-04-18T09:00:00Z
452010000018609,+84970018609,active,452,01,Viettel,true,false,true,2022-11-03T22:00:00Z,2023-01-20T22:00:00Z
452010000018610,+84970018610,active,452,01,Viettel,true,false,true,2022-06-01T12:00:00Z,2022-07-24T12:00:00Z
452010000018611,+84970018611,active,452,01,Viettel,true,false,true,2022-04-18T11:00:00Z,2022-05-14T11:00:00Z
452010000018612,+84970018612,active,452,01,Viettel,true,false,true,2022-04-03T10:00:00Z,2022-04-26T10:00:00Z
452010000018613,+84970018613,active,452,01,Viettel,true,false,true,2022-12-19T17:00:00Z,2022-12-21T17:00:00Z
452010000018614,+84970018614,active,452,01,Viettel,true,false,true,2022-08-12T05:00:00Z,2022-11-19T05:00:00Z
452010000018615,+84970018615,active,452,01,Viettel,true,false,true,2022-08-28T12:00:00Z,2022-11-15T12:00:00Z
452010000018616,+84970018616,active,452,01,Viettel,true,false,true,2022-08-05T02:00:00Z,2022-09-03T02:00:00Z
452010000018617,+84970018617,active,452,01,Viettel,true,false,true,2022-08-02T10:00:00Z,2022-09-30T10:00:00Z
452010000018618,+84970018618,active,452,01,Viettel,true,false,true,2022-10-08T22:00:00Z,2022-12-28T22:00:00Z
452010000018619,+84970018619,active,452,01,Viettel,true,false,true,2022-01-29T23:00:00Z,2022-04-24T23:00:00Z
452010000018620,+84970018620,active,452,01,Viettel,true,false,true,2022-12-29T12:00:00Z,2023-01-06T12:00:00Z
452010000018621,+84970018621,active,452,01,Viettel,true,false,true,2022-05-18T04:00:00Z,2022-08-26T04:00:00Z
452010000018622,+84970018622,active,452,01,Viettel,true,false,true,2022-12-13T14:00:00Z,2023-03-09T14:00:00Z
452010000018623,+84970018623,active,452,01,Viettel,true,false,true,2022-06-12T14:00:00Z,2022-09-18T14:00:00Z
452010000018624,+84970018624,active,452,01,Viettel,true,false,true,2022-04-09T05:00:00Z,2022-04-24T05:00:00Z
452010000018625,+84970018625,active,452,01,Viettel,true,false,true,2022-09-16T11:00:00Z,2022-12-17T11:00:00Z
452010000018626,+84970018626,active,452,01,Viettel,true,false,true,2022-04-26T11:00:00Z,2022-05-15T11:00:00Z
452010000018627,+84970018627,active,452,01,Viettel,true,false,true,2022-08-24T12:00:00Z,2022-10-08T12:00:00Z
452010000018628,+84970018628,active,452,01,Viettel,true,false,true,2022-04-25T17:00:00Z,2022-07-20T17:00:00Z
452010000018629,+84970018629,active,452,01,Viettel,true,false,true,2022-11-27T11:00:00Z,2023-01-28T11:00:00Z
452010000018630,+84970018630,active,452,01,Viettel,true,false,true,2022-12-23T10:00:00Z,2023-02-16T10:00:00Z
452010000018631,+84970018631,active,452,01,Viettel,true,false,true,2022-06-24T07:00:00Z,2022-08-12T07:00:00Z
452010000018632,+84970018632,active,452,01,Viettel,true,false,true,2022-02-25T18:00:00Z,2022-04-26T18:00:00Z
452010000018633,+84970018633,active,452,01,Viettel,true,false,true,2022-02-23T19:00:00Z,2022-04-23T19:00:00Z
452010000018634,+84970018634,active,452,01,Viettel,true,false,true,2022-05-14T12:00:00Z,2022-07-25T12:00:00Z
452010000018635,+84970018635,active,452,01,Viettel,true,false,true,2022-03-13T06:00:00Z,2022-05-23T06:00:00Z
452010000018636,+84970018636,active,452,01,Viettel,true,false,true,2022-09-28T00:00:00Z,2022-11-22T00:00:00Z
452010000018637,+84970018637,active,452,01,Viettel,true,false,true,2022-05-09T05:00:00Z,2022-06-20T05:00:00Z
452010000018638,+84970018638,active,452,01,Viettel,true,false,true,2022-04-02T12:00:00Z,2022-04-18T12:00:00Z
452010000018639,+84970018639,active,452,01,Viettel,true,false,true,2022-12-31T01:00:00Z,2023-02-23T01:00:00Z
452010000018640,+84970018640,active,452,01,Viettel,true,false,true,2022-10-28T05:00:00Z,2022-12-31T05:00:00Z
452010000018641,+84970018641,active,452,01,Viettel,true,false,true,2022-10-16T04:00:00Z,2022-12-31T04:00:00Z
452010000018642,+84970018642,active,452,01,Viettel,true,false,true,2022-10-24T06:00:00Z,2022-11-25T06:00:00Z
452010000018643,+84970018643,active,452,01,Viettel,true,false,true,2022-09-11T19:00:00Z,2022-11-20T19:00:00Z
452010000018644,+84970018644,active,452,01,Viettel,true,false,true,2022-11-07T15:00:00Z,2022-12-16T15:00:00Z
452010000018645,+84970018645,active,452,01,Viettel,true,false,true,2022-09-21T09:00:00Z,2022-12-29T09:00:00Z
452010000018646,+84970018646,active,452,01,Viettel,true,false,true,2022-05-13T05:00:00Z,2022-05-15T05:00:00Z
452010000018647,+84970018647,active,452,01,Viettel,true,false,true,2022-08-13T22:00:00Z,2022-10-28T22:00:00Z
452010000018648,+84970018648,active,452,01,Viettel,true,false,true,2022-02-08T19:00:00Z,2022-05-17T19:00:00Z
452010000018649,+84970018649,active,452,01,Viettel,true,false,true,2022-05-16T02:00:00Z,2022-08-18T02:00:00Z
452010000018650,+84970018650,active,452,01,Viettel,true,false,true,2022-12-17T20:00:00Z,2023-01-03T20:00:00Z
452010000018651,+84970018651,active,452,01,Viettel,true,false,true,2022-01-08T22:00:00Z,2022-03-03T22:00:00Z
452010000018652,+84970018652,active,452,01,Viettel,true,false,true,2022-04-27T22:00:00Z,2022-06-03T22:00:00Z
452010000018652,+84980018652,active,452,01,Viettel,true,false,true,2022-11-08T22:00:00Z,2022-11-08T22:00:00Z
452010000018653,+84970018653,active,452,01,Viettel,true,false,true,2022-06-17T02:00:00Z,2022-08-12T02:00:00Z
452010000018654,+84970018654,active,452,01,Viettel,true,false,true,2022-03-12T10:00:00Z,2022-04-24T10:00:00Z
452010000018655,+84970018655,active,452,01,Viettel,true,false,true,2022-05-29T01:00:00Z,2022-08-16T01:00:00Z
452010000018656,+84970018656,active,452,01,Viettel,true,false,true,2022-06-16T16:00:00Z,2022-08-10T16:00:00Z
452010000018657,+84970018657,active,452,01,Viettel,true,false,true,2022-09-20T02:00:00Z,2022-12-04T02:00:00Z
452010000018658,+84970018658,active,452,01,Viettel,true,false,true,2022-01-04T07:00:00Z,2022-03-02T07:00:00Z
452010000018659,+84970018659,active,452,01,Viettel,true,false,true,2022-05-24T20:00:00Z,2022-07-16T20:00:00Z
452010000018660,+84970018660,active,452,01,Viettel,true,false,true,2022-12-22T19:00:00Z,2023-03-20T19:00:00Z
452010000018661,+84970018661,active,452,01,Viettel,true,false,true,2022-07-31T07:00:00Z,2022-08-14T07:00:00Z
452010000018662,+84970018662,active,452,01,Viettel,true,false,true,2022-06-03T23:00:00Z,2022-06-18T23:00:00Z
452010000018663,+84970018663,active,452,01,Viettel,true,false,true,2022-06-19T13:00:00Z,2022-06-20T13:00:00Z
452010000018664,+84970018664,active,452,01,Viettel,true,false,true,2022-10-16T10:00:00Z,2023-01-04T10:00:00Z
452010000018665,+84970018665,active,452,01,Viettel,true,false,true,2022-08-20T07:00:00Z,2022-08-22T07:00:00Z
452010000018666,+84970018666,active,452,01,Viettel,true,false,true,2022-06-12T17:00:00Z,2022-08-17T17:00:00Z
452010000018667,+84970018667,active,452,01,Viettel,true,false,true,2022-01-12T13:00:00Z,2022-04-14T13:00:00Z
452010000018668,+84970018668,active,452,01,Viettel,true,false,true,2022-01-16T02:00:00Z,2022-01-28T02:00:00Z
452010000018669,+84970018669,active,452,01,Viettel,true,false,true,2022-02-22T20:00:00Z,2022-04-26T20:00:00Z
452010000018670,+84970018670,active,452,01,Viettel,true,false,true,2022-04-30T03:00:00Z,2022-07-28T03:00:00Z
452010000018671,+84970018671,active,452,01,Viettel,true,false,true,2022-05-31T03:00:00Z,2022-08-06T03:00:00Z
452010000018672,+84970018672,active,452,01,Viettel,true,false,true,2022-05-02T13:00:00Z,2022-07-02T13:00:00Z
452010000018673,+84970018673,active,452,01,Viettel,true,false,true,2022-02-06T02:00:00Z,2022-03-07T02:00:00Z
452010000018674,+84970018674,active,452,01,Viettel,true,false,true,2022-11-27T07:00:00Z,2023-01-30T07:00:00Z
452010000018675,+84970018675,active,452,01,Viettel,true,false,true,2022-08-28T21:00:00Z,2022-11-06T21:00:00Z
452010000018676,+84970018676,active,452,01,Viettel,true,false,true,2022-12-04T13:00:00Z,2023-01-25T13:00:00Z
452010000018677,+84970018677,active,452,01,Viettel,true,false,true,2022-11-03T05:00:00Z,2023-01-06T05:00:00Z
452010000018678,+84970018678,active,452,01,Viettel,true,false,true,2022-10-31T23:00:00Z,2023-02-02T23:00:00Z
452010000018679,+84970018679,active,452,01,Viettel,true,false,true,2022-03-08T11:00:00Z,2022-05-06T11:00:00Z
452010000018680,+84970018680,active,452,01,Viettel,true,false,true,2022-03-02T21:00:00Z,2022-05-09T21:00:00Z
452010000018681,+84970018681,active,452,01,Viettel,true,false,true,2022-12-24T18:00:00Z,2023-03-07T18:00:00Z
452010000018682,+84970018682,active,452,01,Viettel,true,false,true,2022-07-13T14:00:00Z,2022-10-21T14:00:00Z
452010000018683,+84970018683,active,452,01,Viettel,true,false,true,2022-12-01T18:00:00Z,2023-02-18T18:00:00Z
452010000018684,+84970018684,active,452,01,Viettel,true,false,true,2022-12-23T14:00:00Z,2023-02-21T14:00:00Z
452010000018685,+84970018685,active,452,01,Viettel,true,false,true,2022-12-12T04:00:00Z,2023-01-16T04:00:00Z
452010000018686,+84970018686,active,452,01,Viettel,true,false,true,2022-11-07T04:00:00Z,2022-12-21T04:00:00Z
